"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"DOUGIE.HAMILTON","2013-2014","BOS","D",64,1222.57,7,17,24,13,1.18,0.64,37.48,1.84,1226,900,326,57.67,6.69,64,26,38,71.11,14.78,55.6,38.32,17.28,59.2,8.09,20,3,-17,232,11.39,6.66,0.33,6.19,104.93,57.44,31.52,30.31,56.07,30.79,48.02
"DOUGIE.HAMILTON","2014-2015","BOS","D",72,1536.18,10,31,41,21,1.6,0.82,52.65,2.06,1775,1245,530,58.77,10.44,77,71,6,52.03,2.03,75.51,61.99,13.52,54.92,6.3,19,11,-8,393,15.35,8.28,0.32,5.32,98.32,55.94,35.01,31.64,52.97,Inf,47.97
"DOUGIE.HAMILTON","2015-2016","CGY","D",82,1620.91,12,30,42,23,1.55,0.85,41.19,1.52,1728,1475,253,53.95,7.42,76,74,2,50.67,5.5,84.97,69.64,15.33,54.96,9.39,20,9,-11,381,14.1,10.87,0.4,6.32,98.11,57.96,32.72,30.95,51.93,30.5,46.77
"DOUGIE.HAMILTON","2016-2017","CGY","D",81,1594.42,13,35,48,30,1.81,1.13,64.2,2.42,1726,1292,434,57.19,10.25,85,55,30,60.71,15.45,81.34,60.61,20.73,57.3,11.94,32,6,-26,423,15.92,9.8,0.37,5.86,101,51.78,32.63,29.88,51.32,31.23,48.36
"DOUGLAS.MURRAY","2013-2014","MTL","D",53,760.62,0,2,2,0,0.16,0,-4.09,-0.32,515,935,-420,35.52,-14.98,13,38,-25,25.49,-29.3,23.89,38.79,-14.9,38.11,-15.89,10,5,-5,70,5.52,1.08,0.09,0,96.08,37.7,23.8,28.71,42.31,32.39,57.6
"DRAKE.CAGGIULA","2016-2017","EDM","C/C/L",60,794.12,7,11,18,13,1.36,0.98,18.23,1.38,743,691,52,51.81,1.8,34,22,12,60.71,6.34,35.13,27.65,7.48,55.96,3.34,8,15,7,172,13,11.15,0.84,7.53,102.03,54.64,22.18,30.45,53.03,29.97,47.85
"DRAYSON.BOWMAN","2013-2014","CAR","L",70,724.93,4,8,12,7,0.99,0.58,9.48,0.78,621,717,-96,46.41,-5.8,22,25,-3,46.81,-2.16,26.15,34.32,-8.17,43.24,-6.46,9,8,-1,150,12.41,7.46,0.62,5,100.09,36.43,17.5,28.97,49.7,29.25,49.68
"DRAYSON.BOWMAN","2014-2015","MTL","L",3,19.53,0,0,0,0,0,0,-0.5,-1.54,11,21,-10,34.38,-17.87,1,1,0,50,-5.56,0.32,0.66,-0.34,32.65,-13.6,0,0,0,1,3.07,0.03,0.09,NA,108.89,46.15,11.05,26.71,45.09,28.38,51.63
"DREW.DOUGHTY","2013-2014","L.A","D",78,2005.89,10,26,36,29,1.08,0.87,63.12,1.89,2131,1522,609,58.34,4.87,98,70,28,58.33,8.33,107.95,79.86,28.09,57.48,6.71,32,18,-14,403,12.05,11.23,0.34,5.65,100.72,56.95,41.98,31.49,58.1,33.17,49.13
"DREW.DOUGHTY","2014-2015","L.A","D",82,2377.65,7,39,46,28,1.16,0.71,73.66,1.86,2454,1948,506,55.75,3.25,117,102,15,53.42,1.89,114.66,99.11,15.55,53.64,1.85,28,12,-16,488,12.31,11.5,0.29,3.2,99.4,54.23,47.67,31.36,54.21,Inf,50.01
"DREW.DOUGHTY","2015-2016","L.A","D",82,2297.45,14,34,48,32,1.25,0.84,79.76,2.08,2418,1790,628,57.46,4.64,105,84,21,55.56,3.54,110.54,98.28,12.26,52.94,1.85,26,16,-10,431,11.26,10.47,0.27,7.11,99.95,54.38,46.13,30.83,54.5,32.8,50.43
"DREW.DOUGHTY","2016-2017","L.A","D",82,2225.83,12,31,43,28,1.16,0.75,64.53,1.74,2324,1792,532,56.46,3.08,99,79,20,55.62,9.78,108.32,92.56,15.76,53.92,1.28,22,15,-7,365,9.84,10.49,0.28,6.63,99.99,54.6,44.76,31.46,54.93,32.59,49.62
"DREW.MILLER","2013-2014","DET","L",82,1159.34,7,8,15,13,0.78,0.67,19.9,1.03,729,1149,-420,38.82,-15.14,29,65,-36,30.85,-24.6,35.64,56.91,-21.27,38.51,-15.42,9,11,2,179,9.26,11.58,0.6,6.03,96.31,32.16,23.39,31.01,44.45,32.99,57.69
"DREW.MILLER","2014-2015","DET/EDM","L/L/C",91,1225.82,6,12,18,14,0.88,0.69,14.33,0.7,709,1365,-656,34.19,-23.19,31,66,-35,31.96,-25.22,34.27,66.64,-32.37,33.96,-23.92,13,11,-2,172,8.42,9.48,0.46,5.36,98.47,29.39,22.47,31.18,45.8,33.1,57.7
"DREW.MILLER","2015-2016","DET/EDM","L/L/L/C/C/L/L/C/L/C/L/C/C",34,538.74,1,1,2,2,0.22,0.22,-2.39,-0.27,269,578,-309,31.76,-21.8,7,21,-14,25,-29.49,10.72,27.26,-16.54,28.23,-25.05,2,1,-1,76,8.46,3.41,0.38,3.33,98.57,28.43,19.67,30.61,45.9,32.49,56.82
"DREW.MILLER","2016-2017","DET","L",55,565.48,5,2,7,6,0.74,0.64,2.48,0.26,375,630,-255,37.31,-12.19,9,32,-23,21.95,-29.09,16.21,30.37,-14.16,34.8,-15.21,8,1,-7,69,7.32,4.47,0.47,11.63,94.64,35.05,17.39,28.78,43.93,30.7,55.4
"DREW.SHORE","2013-2014","FLA","C",24,287.86,5,2,7,5,1.46,1.04,6.73,1.4,228,266,-38,46.15,-6.4,9,11,-2,45,-1.43,7.85,14.3,-6.45,35.44,-14.13,3,2,-1,40,8.34,1.68,0.35,21.74,100.54,48.92,19.98,29.77,47.84,31.92,53.16
"DREW.SHORE","2014-2015","CGY","C",11,117.3,1,2,3,3,1.53,1.53,0.48,0.25,86,139,-53,38.22,-5.25,4,9,-5,30.77,-27.41,2.44,5.52,-3.08,30.65,-18.36,0,3,3,21,10.74,0.66,0.34,7.69,96.62,37.5,17.67,27.85,45.84,28.24,50
"DREW.SHORE","2015-2016","CGY","C",2,27.98,0,1,1,1,2.14,2.14,0.91,1.95,18,27,-9,40,-8.8,1,2,-1,33.33,-46.67,0.4,1,-0.6,28.57,-26.01,1,0,-1,3,6.43,0.12,0.26,0,93.33,33.33,23.82,30.36,39.31,34.03,59.26
"DREW.SHORE","2016-2017","VAN","C",14,167.52,0,2,2,2,0.72,0.72,0.38,0.14,121,159,-38,43.21,-4.82,3,9,-6,25,-11.21,3.39,6.98,-3.59,32.69,-11.88,2,1,-1,18,6.45,0.84,0.3,0,95.39,43.59,20.41,28.98,45.25,29.32,52.49
"DREW.STAFFORD","2013-2014","BUF","R",70,1304.93,16,18,34,29,1.56,1.33,24.92,1.15,1123,1333,-210,45.72,3.33,51,69,-18,42.5,7.52,56.6,67.12,-10.52,45.75,5.26,15,18,3,306,14.07,17.02,0.78,8.65,99.23,50.97,30.81,33.92,47.45,32.29,49.03
"DREW.STAFFORD","2014-2015","BUF/WPG","R",76,1253.9,18,25,43,31,2.06,1.48,25.45,1.22,1032,1192,-160,46.4,5.64,54,57,-3,48.65,10.84,58.42,55.53,2.89,51.27,9.22,19,20,1,232,11.1,15.16,0.73,12.24,99.66,52.08,27.3,33.57,48.58,30.75,47.26
"DREW.STAFFORD","2015-2016","WPG","R",78,1393.35,21,16,37,30,1.59,1.29,39.87,1.72,1280,1135,145,53,3.93,57,80,-23,41.61,-9.08,64.98,64.07,0.91,50.35,3.31,11,8,-3,289,12.44,16.92,0.73,11.23,95.19,58.8,29.68,33.17,54.67,31.57,48.3
"DREW.STAFFORD","2016-2017","BOS/WPG","R",58,788.85,8,12,20,17,1.52,1.29,20.34,1.55,728,664,64,52.3,1.84,39,24,15,61.9,15.31,35.39,31.04,4.35,53.27,2.27,13,6,-7,155,11.79,8.23,0.63,7.34,103.63,58.42,22.96,32.59,54.69,29.86,47.11
"DUNCAN.KEITH","2013-2014","CHI","D",79,1947.33,6,52,58,25,1.79,0.77,75.01,2.31,2142,1623,519,56.89,3.65,127,86,41,59.62,6.9,105.48,77.91,27.57,57.52,4.58,14,8,-6,428,13.19,10.31,0.32,3.03,101.41,58.71,40.4,Inf,53.13,Inf,49.46
"DUNCAN.KEITH","2014-2015","CHI","D",80,2045.1,9,34,43,28,1.26,0.82,64.15,1.88,2269,1733,536,56.7,4.52,105,83,22,55.85,2.88,107.88,87.51,20.37,55.21,5.6,9,2,-7,403,11.82,9.43,0.28,5.29,100.45,55.77,42.02,32.6,53.66,32.21,49.47
"DUNCAN.KEITH","2015-2016","CHI","D",67,1690.77,9,34,43,24,1.53,0.85,47.64,1.69,1589,1525,64,51.03,1.73,94,75,19,55.62,4.5,83.26,82.32,0.94,50.28,2.11,9,5,-4,287,10.18,6.3,0.22,6.92,102.2,45.43,41.68,34.32,52.51,33.71,50.9
"DUNCAN.KEITH","2016-2017","CHI","D",80,2049.33,6,45,51,25,1.49,0.73,53.02,1.55,1964,1904,60,50.78,1.3,112,92,20,54.9,1.91,105.56,100.89,4.67,51.13,2.49,8,1,-7,383,11.21,7.72,0.23,3.28,101.62,53.1,42.21,34.54,51.37,33.3,50.14
"DUNCAN.SIEMENS","2014-2015","COL","D",1,14,0,0,0,0,0,0,-0.1,-0.43,8,10,-2,44.44,1.98,1,1,0,50,-16.67,0.48,0.44,0.04,52.17,22.6,0,0,0,0,0,0,0,NA,101.79,66.67,24.41,26.98,42.66,27.24,51.9
"DUNCAN.SIEMENS","2016-2017","COL","D",3,36.93,0,0,0,0,0,0,-0.45,-0.73,29,35,-6,45.31,-10.53,0,2,-2,0,-52.94,0.82,1.49,-0.67,35.5,-20.57,1,0,-1,4,6.5,0.06,0.1,0,90,36,20.7,27.73,45.97,29.02,52.36
"DUSTIN.BROWN","2013-2014","L.A","L",79,1251.06,15,12,27,21,1.29,1.01,50.2,2.41,1396,903,493,60.72,7.03,54,38,16,58.7,5.66,65.18,42.56,22.62,60.5,8.62,26,36,10,350,16.79,20.22,0.97,7.69,99.64,58.39,26.13,32.43,59.8,30.84,46.67
"DUSTIN.BROWN","2014-2015","L.A","L",82,1354.38,11,16,27,23,1.2,1.02,45.13,2,1287,1117,170,53.54,-0.78,41,55,-14,42.71,-12.42,52.28,53.54,-1.26,49.4,-4.63,13,36,23,340,15.06,17.36,0.77,5.82,96.74,51.23,27.24,32.05,55.04,31.25,50.11
"DUSTIN.BROWN","2015-2016","L.A","L",82,1326.23,11,15,26,21,1.18,0.95,52.7,2.38,1368,1068,300,56.16,1.74,38,53,-15,41.76,-15.25,55.41,54.31,1.1,50.5,-2.2,15,24,9,375,16.97,17.5,0.79,5.05,96.53,49.95,26.94,31.76,53.65,31.61,51.39
"DUSTIN.BROWN","2016-2017","L.A","L",80,1280.02,14,21,35,23,1.64,1.08,46.72,2.19,1246,1126,120,52.53,-2.94,58,61,-3,48.74,-1.07,57.88,54.8,3.08,51.37,-2.92,10,22,12,326,15.28,18.41,0.86,8,98.42,52.06,26.69,31.66,56.15,31.46,50.05
"DUSTIN.BYFUGLIEN","2013-2014","WPG","D",78,1800.71,20,36,56,37,1.87,1.23,56.52,1.88,1932,1587,345,54.9,7.56,93,96,-3,49.21,1.73,101.3,81.77,19.53,55.33,8.59,37,23,-14,489,16.29,20.71,0.69,7.81,97.51,56.87,37.85,33.73,53.95,32.41,47.86
"DUSTIN.BYFUGLIEN","2014-2015","WPG","D",69,1564.27,18,26,44,25,1.69,0.96,50.37,1.93,1675,1233,442,57.6,8.95,85,62,23,57.82,10.58,95.42,67.62,27.8,58.53,12.03,47,26,-21,422,16.19,19.24,0.74,8.65,100.39,58.81,37.16,33.92,57.04,31.94,46.49
"DUSTIN.BYFUGLIEN","2015-2016","WPG","D",81,2041,19,33,52,39,1.53,1.15,67.89,2,2170,1686,484,56.28,9.99,117,99,18,54.17,14.17,110.15,98.48,11.67,52.8,9.2,49,19,-30,498,14.64,16.71,0.49,7.69,99.7,56.09,41.68,32.63,52.41,32.6,48.69
"DUSTIN.BYFUGLIEN","2016-2017","WPG","D",80,2195.57,13,37,50,33,1.37,0.9,55.52,1.52,2106,1907,199,52.48,5.96,122,111,11,52.36,5.46,119.09,98.4,20.69,54.76,7.58,46,20,-26,452,12.35,16.97,0.46,5.39,99.88,52.7,45.4,32.78,50.46,32.1,49.26
"DUSTIN.JEFFREY","2013-2014","DAL/PIT","C",34,325.42,2,2,4,2,0.74,0.37,4.71,0.87,281,273,8,50.72,-1.71,7,11,-4,38.89,-14.57,12.33,12,0.33,50.68,-2.83,1,3,2,59,10.88,3.55,0.65,6.67,97.34,55.03,16.28,28.94,50.37,28.39,49.35
"DUSTIN.JEFFREY","2015-2016","ARI","C",7,79.86,1,1,2,2,1.5,1.5,0.85,0.64,56,71,-15,44.09,1.38,5,2,3,71.43,36.95,2.41,2.71,-0.3,47.07,-1.26,1,1,0,6,4.51,0.32,0.24,20,114.58,54.55,19.2,31.51,50.78,29.41,47.84
"DUSTIN.PENNER","2013-2014","ANA/WSH","R",67,969.4,14,21,35,25,2.17,1.55,36.76,2.28,922,741,181,55.44,10.5,64,23,41,73.56,21.26,52.57,30.77,21.8,63.08,15.86,12,9,-3,195,12.07,11.75,0.73,11.76,105.6,58.76,24.25,33.66,54.14,30.66,46.88
"DWIGHT.KING","2013-2014","L.A","L",77,1158.27,15,15,30,21,1.55,1.09,47.02,2.44,1193,959,234,55.44,-0.61,50,42,8,54.35,1.07,54.91,45.09,9.82,54.91,0.46,9,9,0,188,9.74,12.84,0.67,13.51,99.71,50.34,25.02,31.41,53.4,31.38,52.07
"DWIGHT.KING","2014-2015","L.A","L",81,1166.04,13,12,25,22,1.29,1.13,36.68,1.89,1113,1002,111,52.62,-1.95,38,49,-11,43.68,-11.95,48.68,46.6,2.08,51.09,-2.96,9,7,-2,199,10.24,14.23,0.73,10.24,97.66,52.59,24.03,30.68,53.8,30.74,51.3
"DWIGHT.KING","2015-2016","L.A","L",47,678.56,7,6,13,10,1.15,0.88,13.68,1.21,621,630,-9,49.64,-6.72,20,28,-8,41.67,-14.38,23.54,30.51,-6.97,43.55,-11.82,9,2,-7,94,8.31,5.62,0.5,14.58,97.81,53.94,24.33,30.69,53.82,30.59,52.23
"DWIGHT.KING","2016-2017","L.A/MTL","L",80,1152.53,9,7,16,13,0.83,0.68,21.37,1.11,959,1056,-97,47.59,-8.42,33,41,-8,44.59,-9.73,38.74,48.07,-9.33,44.63,-11.64,6,3,-3,176,9.16,9.88,0.51,8.18,99.01,51.03,24.18,29.94,51.85,30.74,52.98
"DYLAN.DEMELO","2015-2016","S.J","D",45,612.81,2,2,4,3,0.39,0.29,9.46,0.93,546,444,102,55.15,3.1,21,15,6,58.33,4.6,28.59,16.7,11.89,63.13,10.04,7,6,-1,97,9.5,2.21,0.22,4.76,100.04,57.1,22.94,27.35,52.55,28.42,47.18
"DYLAN.DEMELO","2016-2017","S.J","D",25,397.32,1,7,8,6,1.21,0.91,8.75,1.32,375,348,27,51.87,3.22,15,14,1,51.72,0.72,17.16,14.55,2.61,54.12,7,7,4,-3,70,10.57,1.58,0.24,3.12,100.1,55.72,26.61,27.18,53.72,28.96,48
"DYLAN.LARKIN","2015-2016","DET","C",80,1323.31,23,22,45,39,2.04,1.77,55.88,2.53,1366,1037,329,56.85,7.57,71,50,21,58.68,14,65.21,56.71,8.5,53.49,5.34,18,27,9,390,17.68,20.51,0.93,10.41,101.56,65.73,27.41,32.91,56.58,30.69,45.71
"DYLAN.LARKIN","2016-2017","DET","C",80,1291.83,17,14,31,24,1.44,1.11,30.7,1.43,1221,1081,140,53.04,6,48,69,-21,41.03,-5.71,56.47,55.26,1.21,50.54,3.65,15,25,10,310,14.4,15.49,0.72,9.55,95.83,57.31,26.56,31.42,52.56,30.38,46.81
"DYLAN.MCILRATH","2013-2014","NYR","D",2,14.05,0,0,0,0,0,0,0.3,1.28,20,12,8,62.5,-0.99,0,1,-1,0,-45.45,0.64,1.06,-0.42,37.65,-18.5,2,2,0,2,8.54,0,0,NA,87.5,40,12.08,25.53,50.16,26.6,47.6
"DYLAN.MCILRATH","2014-2015","NYR","D",1,8.04,0,0,0,0,0,0,0.1,0.75,11,7,4,61.11,9.76,0,1,-1,0,-60,1.34,0.28,1.06,82.72,36.11,3,2,-1,0,0,0,0,NA,66.67,42.86,12.64,24.38,50.39,27.22,52.39
"DYLAN.MCILRATH","2015-2016","NYR","D",34,480.21,2,2,4,3,0.5,0.37,7.26,0.91,414,434,-20,48.82,-1.59,18,18,0,50,2.82,17.96,19.51,-1.55,47.93,-1.59,22,12,-10,69,8.62,0.99,0.12,7.14,101.1,45.81,23.86,27.51,45.46,29.57,51.78
"DYLAN.MCILRATH","2016-2017","FLA/NYR","D",6,57.1,1,0,1,1,1.05,1.05,0.08,0.08,39,53,-14,42.39,-12.24,1,3,-2,25,-19.12,1.22,2.32,-1.1,34.46,-20.78,4,3,-1,11,11.56,0.08,0.08,33.33,96.32,50,16.34,26.57,48.4,28.48,50.42
"DYLAN.OLSEN","2013-2014","FLA","D",44,679.21,3,9,12,7,1.06,0.62,15.75,1.39,597,659,-62,47.53,-3.12,31,48,-17,39.24,-3.18,25.31,30.95,-5.64,44.99,-1.91,4,3,-1,98,8.66,1.87,0.17,5,96.18,47.83,25.76,27.24,47.78,30.82,53.49
"DYLAN.OLSEN","2014-2015","FLA","D",44,699.64,2,6,8,4,0.69,0.34,7.24,0.62,563,671,-108,45.62,-7.02,22,36,-14,37.93,-13.37,21.49,31.32,-9.83,40.69,-11.46,10,6,-4,91,7.8,1.53,0.13,4.55,97.71,47.24,25.94,27.7,49.13,31.2,51.95
"DYLAN.OLSEN","2015-2016","FLA","D",8,110.01,0,1,1,1,0.55,0.55,0.22,0.12,72,96,-24,42.86,-1.15,3,4,-1,42.86,-30.22,2.56,3.9,-1.34,39.63,-12.67,1,0,-1,13,7.09,0.26,0.14,0,99.74,47.5,23.44,27.43,48.58,29.08,49.88
"DYLAN.REESE","2014-2015","ARI","D",1,19.96,0,0,0,0,0,0,0.68,2.04,27,19,8,58.7,14.49,1,2,-1,33.33,33.33,0.89,0.99,-0.1,47.34,22.4,0,0,0,6,18.04,0.08,0.24,0,84.92,44.44,33.27,26.64,47.44,29.23,54.2
"DYLAN.STROME","2016-2017","ARI","C",7,95.72,0,1,1,1,0.63,0.63,-0.25,-0.16,91,102,-11,47.15,3.06,2,8,-6,20,-22.42,4.07,5.87,-1.8,40.95,4.9,1,1,0,16,10.03,0.64,0.4,0,91.4,78.43,22.75,31.07,51.54,30.05,45.2
"ED.JOVANOVSKI","2013-2014","FLA","D",37,598.28,1,4,5,2,0.5,0.2,4.52,0.45,515,624,-109,45.22,-7.77,22,34,-12,39.29,-1.85,21.2,34.73,-13.53,37.9,-11.26,13,5,-8,83,8.32,1.63,0.16,2.27,98.56,47.77,26.76,28.57,50.9,32.28,51.23
"ELIAS.LINDHOLM","2013-2014","CAR","C",58,842.5,9,12,21,15,1.5,1.07,18.88,1.34,908,709,199,56.15,6.17,39,38,1,50.65,3.23,43.82,35.49,8.33,55.25,6.46,2,3,1,130,9.26,8.36,0.6,12.86,98.72,71.36,24.28,33.09,57.19,30.68,44.62
"ELIAS.LINDHOLM","2014-2015","CAR","C",81,1330,17,22,39,30,1.76,1.35,45.75,2.06,1504,1017,487,59.66,9.38,58,58,0,50,5.64,77.05,50.91,26.14,60.21,11.82,7,8,1,302,13.62,19.14,0.86,10,96.45,66.17,27.09,Inf,58.55,31,44.82
"ELIAS.LINDHOLM","2015-2016","CAR","C",82,1485.13,11,26,37,26,1.49,1.05,45.88,1.85,1608,1169,439,57.9,7.76,59,64,-5,47.97,1.28,80.56,60.1,20.46,57.27,9.39,12,15,3,294,11.88,17.29,0.7,6.29,96.78,61.41,29.84,34.24,55.39,31.89,46.87
"ELIAS.LINDHOLM","2016-2017","CAR","C",72,1309.05,11,34,45,40,2.06,1.83,50.19,2.3,1407,1102,305,56.08,5.57,68,57,11,54.4,8.66,74.49,57.88,16.61,56.27,6.19,8,15,7,272,12.47,19.08,0.87,7.28,99.52,54.75,29.98,34.19,54.65,31.99,48.85
"EMERSON.ETEM","2013-2014","ANA","R",29,370.77,7,4,11,9,1.78,1.46,10.34,1.67,327,357,-30,47.81,-2.61,14,14,0,50,-7.48,16.49,15.43,1.06,51.66,-1.34,2,3,1,84,13.59,5.13,0.83,15.91,100.62,56.81,21.25,29.81,48.99,30.08,51.56
"EMERSON.ETEM","2014-2015","ANA","R",45,550.98,5,5,10,8,1.09,0.87,16.68,1.82,536,478,58,52.86,1.03,14,21,-7,40,-12.3,23.79,20.34,3.45,53.91,-0.61,2,8,6,135,14.7,7.66,0.83,6.49,96.65,54.65,20.67,29.28,50.81,28.99,49.88
"EMERSON.ETEM","2015-2016","NYR/VAN","R",58,762.71,7,7,14,13,1.1,1.02,13.13,1.03,654,784,-130,45.48,-1.45,26,40,-14,39.39,-6.46,29.21,36.85,-7.64,44.22,-0.81,3,10,7,181,14.24,10.37,0.82,7.07,97.58,41.74,22.07,29.02,47.05,29.04,49.97
"EMERSON.ETEM","2016-2017","ANA","R",3,26.42,0,0,0,0,0,0,-0.46,-1.04,12,25,-13,32.43,-17.95,1,1,0,50,-19.23,0.26,0.88,-0.62,22.81,-38.76,1,0,-1,0,0,0,0,NA,110.91,50,15.08,24.97,47.32,28.37,50.55
"EMILE.POIRIER","2014-2015","CGY","R",6,47.9,0,1,1,0,1.25,0,-0.06,-0.08,38,58,-20,39.58,-4.2,1,0,1,100,65,1.32,2.15,-0.83,38.04,-2.72,0,1,1,6,7.52,0.15,0.19,0,104.76,48.15,13.71,27.17,46.3,27.6,49.12
"EMILE.POIRIER","2015-2016","CGY","R",2,27.78,0,0,0,0,0,0,0.98,2.12,32,15,17,68.09,22.12,0,1,-1,0,-47.06,1.03,0.89,0.14,53.65,14.78,1,1,0,8,17.28,0.43,0.93,0,83.33,75,24.02,28.5,51.29,27.95,48.09
"ERIAH.HAYES","2013-2014","S.J","R",15,117.52,1,0,1,1,0.51,0.51,2.94,1.5,113,106,7,51.6,-2.21,2,4,-2,33.33,-13.61,4.36,4.8,-0.44,47.6,-6.64,1,3,2,28,14.3,1.52,0.78,5.88,94.88,55.74,13.34,27.36,52.14,27.69,48.94
"ERIAH.HAYES","2014-2015","S.J","R",4,39.88,0,0,0,0,0,0,0.21,0.32,25,32,-7,43.86,-7.49,0,2,-2,0,-43.48,0.94,2.17,-1.23,30.23,-16.7,1,0,-1,10,15.05,0.39,0.59,0,90,45,16.95,27.64,49.28,27.66,48.72
"ERIC.BOULTON","2013-2014","NYI","L",23,147.43,2,2,4,3,1.63,1.22,0.38,0.15,104,168,-64,38.24,-12.16,4,4,0,50,8.27,5.59,7.25,-1.66,43.54,-5.15,20,13,-7,31,12.62,1.41,0.57,9.52,100.86,52.81,10.85,28.04,48.54,27.08,48.02
"ERIC.BOULTON","2014-2015","NYI","L",10,71.97,2,0,2,2,1.67,1.67,1.32,1.1,59,77,-18,43.38,-8.56,2,3,-1,40,-13.33,2.73,3.31,-0.58,45.2,-4.82,7,5,-2,13,10.84,1.28,1.07,22.22,98.95,80,12.3,28.15,52.43,27.67,48.92
"ERIC.BOULTON","2015-2016","NYI","L",6,56.92,0,0,0,0,0,0,-1.27,-1.34,25,50,-25,33.33,-14.52,1,4,-3,20,-31.72,1.1,2.61,-1.51,29.65,-25.71,1,1,0,5,5.27,0.39,0.41,0,93.71,62.96,15.83,26.77,48.81,28.37,48.53
"ERIC.BREWER","2013-2014","T.B","D",77,1351.58,4,13,17,11,0.75,0.49,21.18,0.94,1058,1306,-248,44.75,-6.36,47,59,-12,44.34,-11.37,46.36,56.73,-10.37,44.97,-6.8,25,12,-13,177,7.86,4.51,0.2,4.82,99.47,39.32,29.02,27.57,47.16,31.54,54.72
"ERIC.BREWER","2014-2015","T.B/TOR/ANA","D",44,822.13,3,8,11,6,0.8,0.44,2.88,0.21,615,910,-295,40.33,-10.75,37,59,-22,38.54,-11.76,24.08,43.45,-19.37,35.66,-14.96,18,4,-14,90,6.57,1.53,0.11,9.09,99.2,38.24,30.99,27.52,46.31,31.06,53.9
"ERIC.FEHR","2013-2014","WSH","R",73,1077,13,17,30,24,1.67,1.34,30.61,1.71,949,1053,-104,47.4,-0.31,41,46,-5,47.13,-3.85,44.51,45.87,-1.36,49.25,1.37,16,14,-2,235,13.09,12.04,0.67,9.42,100,47.18,24.11,31.4,46.91,30.44,51.39
"ERIC.FEHR","2014-2015","WSH","R/C/C",75,1113.74,19,14,33,28,1.78,1.51,38.64,2.08,958,1077,-119,47.08,-4.89,46,48,-2,48.94,-7.44,45.3,48.98,-3.68,48.05,-4.14,10,16,6,245,13.2,14.45,0.78,13.38,100.62,42.29,24.51,Inf,48.4,Inf,53.6
"ERIC.FEHR","2015-2016","PIT","C",55,718.08,8,6,14,9,1.17,0.75,15.67,1.31,496,714,-218,40.99,-15.04,24,37,-13,39.34,-21.43,26.02,29.8,-3.78,46.61,-12.65,7,12,5,125,10.44,8.71,0.73,10.81,98.77,21.85,21.84,30.36,46.85,32.99,56.58
"ERIC.FEHR","2016-2017","PIT/TOR","C",53,579.18,6,5,11,9,1.14,0.93,7.29,0.76,385,670,-285,36.49,-16.19,18,28,-10,39.13,-19.56,19.89,33.05,-13.16,37.57,-17.95,7,2,-5,97,10.05,6.66,0.69,9.68,99.66,20.72,18.37,29.79,45.23,31.99,55.76
"ERIC.GELINAS","2013-2014","N.J","D",60,1015.43,7,21,28,20,1.65,1.18,31.95,1.89,928,657,271,58.55,7.75,55,38,17,59.14,9.65,45.72,31.39,14.33,59.29,8.52,11,5,-6,247,14.59,6.45,0.38,5.65,101.14,67.92,27.91,30.64,58,29.88,45.21
"ERIC.GELINAS","2014-2015","N.J","D",61,1004.11,6,13,19,16,1.14,0.96,21.26,1.27,907,779,128,53.8,10.07,45,33,12,57.69,17.18,43.73,39.53,4.2,52.52,9.27,20,8,-12,244,14.58,4.79,0.29,5.36,101.91,67.58,27.19,29.86,51.92,29.71,45.18
"ERIC.GELINAS","2015-2016","N.J/COL","D",40,553.39,1,5,6,4,0.65,0.43,8.46,0.92,484,398,86,54.88,10.83,21,20,1,51.22,1.62,22.65,18.66,3.99,54.83,11.1,8,2,-6,117,12.69,2.28,0.25,1.85,98.7,70.35,23.35,28.9,50.3,28.96,45.85
"ERIC.GELINAS","2016-2017","COL","D",27,312.7,0,1,1,0,0.19,0,1.04,0.2,264,286,-22,48,0.8,10,14,-4,41.67,6.21,7.9,10.27,-2.37,43.48,-3.38,6,1,-5,60,11.51,0.85,0.16,0,98.8,51.49,19.69,27.24,48.03,28.37,49.74
"ERIC.GRYBA","2013-2014","OTT","D",57,998.7,2,8,10,4,0.6,0.24,15.27,0.92,814,1031,-217,44.12,-9.65,38,46,-8,45.24,-3.52,35.72,55.76,-20.04,39.05,-12.05,29,22,-7,127,7.63,1.87,0.11,3.51,101.22,34.51,28.96,Inf,47.53,Inf,56.23
"ERIC.GRYBA","2014-2015","OTT","D",75,1174.12,0,11,11,7,0.56,0.36,6.96,0.36,862,1241,-379,40.99,-12.8,47,55,-8,46.08,-7.66,41.48,55.5,-14.02,42.77,-12.18,32,16,-16,150,7.67,2.36,0.12,0,102.58,33.03,25.69,27.6,45.73,32.22,55.97
"ERIC.GRYBA","2015-2016","EDM","D",53,947.78,1,3,4,3,0.25,0.19,7.25,0.46,782,1005,-223,43.76,-6.21,31,38,-7,44.93,-1.26,31.44,45.92,-14.48,40.64,-10.53,30,13,-17,143,9.05,2.35,0.15,1.72,100.44,41.29,30.03,28.07,44.49,31.38,55.04
