"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"DAVID.WARSOFSKY","2016-2017","PIT","D",7,5.72,0,0,0,0,0,0,0.15,1.57,3,11,-8,21.43,2.03,0,1,-1,0,0,0.1,1.98,-1.88,4.81,-4.8,0,0,0,2,20.98,0.05,0.52,0,88.89,60,13.49,40.76,11.72,44.12,87.86
"DAVID.WOLF","2014-2015","CGY","L",3,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DEAN.KUKAN","2015-2016","CBJ","D",8,2.6,0,0,0,0,0,0,0,0,2,3,-1,40,35.65,0,0,0,NA,NA,0.18,0.25,-0.07,41.86,37.96,0,0,0,0,0,0,0,NA,100,NA,6.78,35.26,11.79,26,88.69
"DENIS.GREBESHKOV","2013-2014","EDM","D",7,0.33,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.83,29,11,32.34,86.23
"DENIS.GURIANOV","2016-2017","DAL","R",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DENIS.MALGIN","2016-2017","FLA","C",46,0.27,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.12,26.25,16.25,21.05,84.96
"DENNIS.EVERBERG","2014-2015","COL","R",55,31.06,0,0,0,0,0,0,0.26,0.5,6,51,-45,10.53,1.39,1,0,1,100,96,0.6,2.99,-2.39,16.71,10.48,0,0,0,2,3.86,0.1,0.19,0,120,4.55,11.86,38.11,9.71,46.34,87.79
"DENNIS.EVERBERG","2015-2016","COL","R",15,12.86,0,0,0,0,0,0,0.15,0.7,1,30,-29,3.23,-9.68,1,2,-1,33.33,25.64,0.01,1.15,-1.14,0.86,-9.33,0,0,0,0,0,0,0,NA,189.47,0,17.05,41.22,15.73,45.6,88.3
"DENNIS.RASMUSSEN","2015-2016","CHI","C",44,1.64,0,0,0,0,0,0,-0.01,-0.37,0,4,-4,0,-11.68,0,0,0,NA,NA,0,0.48,-0.48,0,-9.94,0,0,0,0,0,0,0,NA,NA,0,0.82,30.82,13.67,35.29,88.6
"DENNIS.RASMUSSEN","2016-2017","CHI","C",68,116.18,0,0,0,0,0,0,0.49,0.25,10,204,-194,4.67,-3.35,0,11,-11,0,0,0.96,10.67,-9.71,8.25,2.73,0,0,0,3,1.55,0.32,0.17,0,90.18,10.59,42.61,43.99,6.7,46.66,88.38
"DENNIS.SEIDENBERG","2013-2014","BOS","D",33,79.67,0,0,0,0,0,0,0.88,0.66,21,118,-97,15.11,-1.18,2,4,-2,33.33,6.06,1.39,7.4,-6.01,15.81,-0.87,0,0,0,3,2.26,0.14,0.11,0,113.75,12.31,43.6,33.36,13.29,45.86,87.62
"DENNIS.SEIDENBERG","2014-2015","BOS","D",82,207.6,0,0,0,0,0,0,1.99,0.58,48,347,-299,12.15,-3.21,3,18,-15,14.29,0.49,3.21,24.43,-21.22,11.61,-4,1,1,0,4,1.16,0.06,0.02,0,98.11,7.37,51.36,36,14.48,47.4,88.01
"DENNIS.SEIDENBERG","2015-2016","BOS","D",61,141.42,0,0,0,0,0,0,1.85,0.78,29,219,-190,11.69,-1.81,1,10,-9,9.09,-15.91,1.71,11.38,-9.67,13.06,-3.48,0,0,0,6,2.55,0.41,0.17,0,94.24,9.78,43.71,35.11,12.24,46.35,88.98
"DENNIS.SEIDENBERG","2016-2017","NYI","D",73,131.88,0,0,0,0,0,0,1.12,0.51,26,226,-200,10.32,0.57,1,15,-14,6.25,-12.27,1.61,13.92,-12.31,10.37,-4.29,0,0,0,3,1.36,0.12,0.05,0,90.56,5.21,38.79,33.04,9.78,44.11,88.64
"DENNIS.WIDEMAN","2013-2014","CGY","D",46,59.25,0,1,1,0,1.01,0,1.17,1.18,19,115,-96,14.18,3.52,2,9,-7,18.18,0.79,2.2,8.31,-6.11,20.93,7.83,0,1,1,3,3.04,0.13,0.13,0,100.13,3.51,27.35,33.23,12.54,46.14,88.1
"DENNIS.WIDEMAN","2014-2015","CGY","D",80,107.83,0,0,0,0,0,0,0.77,0.43,24,166,-142,12.63,-1.33,2,7,-5,22.22,12.22,1.94,9.18,-7.24,17.45,4.8,2,4,2,2,1.11,0.02,0.01,0,103.17,13.79,36.01,35.4,12.57,45.98,87.03
"DENNIS.WIDEMAN","2015-2016","CGY","D",51,78.07,0,0,0,0,0,0,0.35,0.27,14,127,-113,9.93,-5.18,0,10,-10,0,-18.18,0.75,9.7,-8.95,7.18,-11.53,1,1,0,2,1.54,0,0,NA,85.07,12.77,39.13,35,13.51,46.08,88.46
"DENNIS.WIDEMAN","2016-2017","CGY","D",57,121.17,0,0,0,0,0,0,0.6,0.3,33,163,-130,16.84,3.71,3,13,-10,18.75,2.75,2.23,12.28,-10.05,15.37,1.7,1,0,-1,1,0.5,0,0,NA,103.26,12.16,36.37,30.21,11.37,42.58,87.73
"DEREK.DORSETT","2013-2014","NYR","R",51,38.76,0,0,0,0,0,0,0.36,0.56,6,53,-47,10.17,-4.19,0,4,-4,0,-29.17,0.22,4.27,-4.05,4.9,-7.68,1,1,0,2,3.1,0.02,0.03,0,87.1,33.33,15.38,40.77,15.14,43.82,87.71
"DEREK.DORSETT","2014-2015","VAN","R",79,37.85,2,0,2,2,3.17,3.17,1.75,2.77,5,69,-64,6.76,-8.04,2,2,0,50,41.18,0.34,4.75,-4.41,6.68,-7.86,0,0,0,3,4.76,0.3,0.48,100,160.78,10,8.82,34.56,14.98,45.63,87.31
"DEREK.DORSETT","2015-2016","VAN","R",71,55.35,0,1,1,1,1.08,1.08,1.33,1.44,11,70,-59,13.58,4.3,1,5,-4,16.67,11.4,1.13,4.21,-3.08,21.16,11.34,1,2,1,4,4.34,0.5,0.54,0,102.09,22.22,15.81,34.21,11.24,45.58,88.79
"DEREK.DORSETT","2016-2017","VAN","R",14,5.02,0,0,0,0,0,0,0,0,0,6,-6,0,-18.69,0,0,0,NA,NA,0,0.09,-0.09,0,-14.04,0,0,0,0,0,0,0,NA,NA,50,7.34,43.46,9.63,37.76,87.2
"DEREK.FORBORT","2015-2016","L.A","D",14,9.51,0,0,0,0,0,0,0,0,4,22,-18,15.38,10.24,0,3,-3,0,-11.11,0.17,1.68,-1.51,9.19,4.7,0,0,0,0,0,0,0,NA,72.73,0,10.59,31.14,8.27,51.29,87.9
"DEREK.FORBORT","2016-2017","L.A","D",82,178.35,0,0,0,0,0,0,2.3,0.77,35,266,-231,11.63,-2.48,2,15,-13,11.76,2.24,2.62,16.34,-13.72,13.82,-1.2,1,5,4,3,1.01,0.05,0.02,0,97.14,3.45,42.57,33.24,14.21,46.37,88.26
"DEREK.GRANT","2013-2014","OTT","C",20,44.8,0,0,0,0,0,0,0.54,0.72,13,78,-65,14.29,-10.71,0,11,-11,0,-14.29,0.29,5.39,-5.1,5.11,-20.86,0,1,1,10,13.39,0.14,0.19,0,73.81,16.28,37.51,38.18,15.67,47.54,89.56
"DEREK.GRANT","2015-2016","CGY","C",15,14.39,0,0,0,0,0,0,0.08,0.33,5,25,-20,16.67,1.52,0,4,-4,0,-33.33,0.03,1.9,-1.87,1.55,-23.11,0,0,0,2,8.34,0,0,NA,73.33,15,22.73,37.5,12.86,39.84,88.14
"DEREK.GRANT","2016-2017","BUF/NSH","C",46,98.15,0,0,0,0,0,0,0.74,0.45,7,186,-179,3.63,-3.88,0,13,-13,0,0,0.26,12.67,-12.41,2.01,-4.32,0,1,1,2,1.22,0.1,0.06,0,86.73,1.63,42.31,43.16,10.32,45.97,88.48
"DEREK.MACKENZIE","2013-2014","CBJ","C",71,130.92,2,1,3,3,1.37,1.37,3.31,1.52,27,218,-191,11.02,-2.42,3,10,-7,23.08,11.97,1.91,12.92,-11.01,12.88,-3.88,2,4,2,8,3.67,0.73,0.33,33.33,107.25,6.36,33.72,39.71,13.04,47.76,88.05
"DEREK.MACKENZIE","2014-2015","FLA","C",82,192.68,0,0,0,0,0,0,1.89,0.59,35,327,-292,9.67,0.71,0,20,-20,0,0,2.82,22.05,-19.23,11.34,5.82,2,3,1,12,3.74,0.91,0.28,0,89.3,1.76,47.99,44.09,10.83,49.87,88.26
"DEREK.MACKENZIE","2015-2016","FLA","C",64,163.13,0,1,1,0,0.37,0,2.18,0.8,24,243,-219,8.99,0.47,1,18,-17,5.26,0.92,1.55,17.67,-16.12,8.06,-0.91,0,3,3,10,3.68,0.77,0.28,0,94.9,4.43,47.32,45.85,8.27,48.59,89.13
"DEREK.MACKENZIE","2016-2017","FLA","C",82,182.6,1,3,4,4,1.31,1.31,4.07,1.34,50,300,-250,14.29,-1.74,5,13,-8,27.78,19.78,3.27,19.63,-16.36,14.28,2.86,2,2,0,13,4.27,0.89,0.29,8.33,104.81,5.91,43.59,41.31,15.99,47.14,88.3
"DEREK.MORRIS","2013-2014","ARI","D",63,108.88,0,0,0,0,0,0,0.81,0.45,25,192,-167,11.52,1.88,2,16,-14,11.11,7.54,1.36,14.15,-12.79,8.77,0.13,1,1,0,5,2.76,0.1,0.06,0,95.45,6,32.83,35.59,10.53,45.19,88.1
"DEREK.ROY","2013-2014","STL","C",75,11.65,0,0,0,0,0,0,0.05,0.26,4,12,-8,25,13.24,0,0,0,NA,NA,0.12,0.79,-0.67,13.19,3.25,0,0,0,2,10.3,0.04,0.21,0,100,14.29,2.67,32.1,12.7,41.36,87.98
"DEREK.ROY","2014-2015","NSH/EDM","C",72,23.26,0,0,0,0,0,0,0.02,0.05,4,35,-31,10.26,-0.07,0,2,-2,0,-4.35,0.09,2.59,-2.5,3.36,-6.17,0,0,0,1,2.58,0.03,0.08,NA,88.24,25,7.54,31.12,14.51,43.53,87.62
"DEREK.RYAN","2015-2016","CAR","C",6,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DEREK.RYAN","2016-2017","CAR","C",67,28.82,1,0,1,1,2.08,2.08,0.88,1.83,6,26,-20,18.75,0.73,1,1,0,50,30.65,0.3,1.07,-0.77,21.9,-0.55,0,0,0,2,4.16,0.09,0.19,100,115,7.69,11.12,41.61,18.44,40.87,87.13
"DEREK.SMITH","2013-2014","CGY","D",13,0.73,0,0,0,0,0,0,0,0,0,2,-2,0,-7.08,0,0,0,NA,NA,0,0.17,-0.17,0,-6.4,0,0,0,0,0,0,0,NA,NA,NA,1.25,30,15.45,38.69,89.1
"DEREK.STEPAN","2013-2014","NYR","C",82,92.93,0,3,3,3,1.94,1.94,3.31,2.14,29,125,-96,18.83,7.41,5,8,-3,38.46,21.79,1.99,9.93,-7.94,16.69,5.27,0,3,3,12,7.75,0.64,0.41,0,111.13,5.1,24.5,40.44,14.41,44.55,87.58
"DEREK.STEPAN","2014-2015","NYR","C",68,105.78,2,3,5,5,2.84,2.84,4.84,2.75,46,149,-103,23.59,7.67,6,12,-6,33.33,16.67,3.31,11.4,-8.09,22.5,7.96,0,2,2,16,9.08,1.05,0.6,15.38,103.14,2.88,34.66,40.05,17.15,48.98,87.65
"DEREK.STEPAN","2015-2016","NYR","C",72,119.66,2,0,2,2,1,1,3.35,1.68,38,191,-153,16.59,7,2,15,-13,11.76,11.76,3.21,13.16,-9.95,19.61,7.97,1,2,1,22,11.03,2.38,1.19,11.76,92.69,10.34,33.53,40.29,10.69,48.53,88.66
"DEREK.STEPAN","2016-2017","NYR","C",81,107.45,1,0,1,1,0.56,0.56,1.82,1.02,36,141,-105,20.34,4.67,2,14,-12,12.5,-5.92,2.02,10.64,-8.62,15.96,-1.5,0,0,0,20,11.17,0.95,0.53,6.25,90.03,11.85,30.11,38.01,14.24,48.49,88.04
"DERICK.BRASSARD","2013-2014","NYR","C",81,2.85,0,0,0,0,0,0,0.03,0.63,0,3,-3,0,-13.19,0,0,0,NA,NA,0,0.07,-0.07,0,-12.85,0,0,0,0,0,0,0,NA,NA,50,0.76,33.8,15.44,36.7,87.79
"DERICK.BRASSARD","2014-2015","NYR","C",80,17.92,0,0,0,0,0,0,0.03,0.1,2,26,-24,7.14,-11.81,0,2,-2,0,-20,0.02,1.92,-1.9,1.03,-17.03,0,0,0,0,0,0,0,NA,84.62,25.93,4.71,34.97,18.58,40.2,87.5
"DERICK.BRASSARD","2015-2016","NYR","C",80,12.08,0,0,0,0,0,0,0.13,0.65,4,14,-10,22.22,11.34,0,1,-1,0,-4,0.62,0.58,0.04,51.67,39.26,0,0,0,2,9.93,0.07,0.35,0,87.5,0,3.06,33.77,14.12,39.24,87.75
"DERICK.BRASSARD","2016-2017","OTT","C",81,5.9,0,0,0,0,0,0,0.02,0.2,1,11,-10,8.33,-5.18,0,1,-1,0,-9.62,0.02,0.57,-0.55,3.39,-10.14,0,0,0,0,0,0,0,NA,83.33,0,1.47,35.54,11.58,35.49,86.95
"DERRICK.POULIOT","2014-2015","PIT","D",34,2.65,0,0,0,0,0,0,0,0,1,3,-2,25,16.24,0,1,-1,0,-9.09,0.06,0.18,-0.12,25,18.35,0,0,0,0,0,0,0,NA,NA,20,1.46,39.75,10.44,30.26,82.26
"DERRICK.POULIOT","2015-2016","PIT","D",22,3.27,0,0,0,0,0,0,0.15,2.75,1,8,-7,11.11,-9.17,0,0,0,NA,NA,0.02,0.61,-0.59,3.17,-22.14,0,1,1,1,18.35,0.02,0.37,NA,NA,0,3.5,27.45,16.53,49.97,89.22
"DERRICK.POULIOT","2016-2017","PIT","D",11,12.12,0,0,0,0,0,0,0.05,0.25,2,22,-20,8.33,-3.61,0,0,0,NA,NA,0.06,1.59,-1.53,3.64,-11.43,0,0,0,0,0,0,0,NA,100,0,21.85,33.84,13.09,43.36,87.7
"DERYK.ENGELLAND","2013-2014","PIT","D",56,51.78,0,0,0,0,0,0,0.32,0.37,5,87,-82,5.43,0.2,0,4,-4,0,-4.76,0.32,5.95,-5.63,5.1,-0.06,0,0,0,1,1.16,0.02,0.02,0,92.59,0,18.99,39.04,6.95,44.93,87.54
"DERYK.ENGELLAND","2014-2015","CGY","D",76,65.6,0,1,1,0,0.91,0,1.61,1.47,13,112,-99,10.4,-3.89,2,13,-11,13.33,0.83,1.52,8.4,-6.88,15.32,1.37,0,0,0,2,1.83,0.05,0.05,0,99.37,9.76,23.91,34.67,13.46,42.36,87.3
"DERYK.ENGELLAND","2015-2016","CGY","D",69,84.12,0,1,1,0,0.71,0,1.07,0.76,17,138,-121,10.97,-0.76,5,12,-7,29.41,17.51,1.93,8.85,-6.92,17.9,6.51,0,0,0,1,0.71,0.02,0.01,0,122.62,10.53,28.11,35.59,13.02,44.62,88.8
"DERYK.ENGELLAND","2016-2017","CGY","D",81,254.32,0,0,0,0,0,0,2.02,0.48,52,429,-377,10.81,-6.76,3,30,-27,9.09,-9.09,3.71,29.53,-25.82,11.16,-4.12,2,1,-1,7,1.65,0.23,0.05,0,94.34,4.03,55.26,39.37,20.22,49.6,88.83
"DEVANTE.SMITH-PELLY","2013-2014","ANA","R",19,4.03,0,0,0,0,0,0,0.08,1.19,1,4,-3,20,10.75,0,1,-1,0,0,0.06,0.41,-0.35,12.77,5.49,0,0,0,1,14.89,0.06,0.89,0,66.67,100,4.68,30.41,14.3,39.91,85.08
"DEVANTE.SMITH-PELLY","2014-2015","ANA/MTL","R",74,82.85,1,1,2,2,1.45,1.45,2.18,1.58,24,122,-98,16.44,1.56,3,9,-6,25,9.85,1.8,7.94,-6.14,18.48,1.29,1,0,-1,9,6.52,0.76,0.55,14.29,103.93,11.63,21.33,34.22,15.2,42.65,87.5
"DEVANTE.SMITH-PELLY","2015-2016","MTL/N.J","R",63,17.07,0,0,0,0,0,0,-0.1,-0.35,4,27,-23,12.9,-0.62,1,1,0,50,34.85,0.12,2.3,-2.18,4.96,-10.12,1,0,-1,2,7.03,0.08,0.28,NA,192.86,30,5.28,38.65,14.08,43.91,88.16
"DEVANTE.SMITH-PELLY","2016-2017","N.J","R",53,66.2,0,0,0,0,0,0,0.26,0.24,3,115,-112,2.54,-4.09,0,3,-3,0,-16.13,0.13,7.56,-7.43,1.69,-6.04,0,0,0,1,0.91,0.02,0.02,0,94.83,11.43,23.31,38.97,7.27,44.76,87.92
"DEVIN.SETOGUCHI","2013-2014","WPG","R",75,0.75,0,0,0,0,0,0,-0.01,-0.8,1,1,0,50,35.41,0,0,0,NA,NA,0.03,0.09,-0.06,25,9.5,0,0,0,0,0,0,0,NA,100,100,0.18,34.67,15.56,43.2,86.13
"DEVIN.SETOGUCHI","2014-2015","CGY","R",12,0.83,0,0,0,0,0,0,0,0,1,0,1,100,90,0,0,0,NA,NA,0.02,0,0.02,100,87.21,0,0,0,0,0,0,0,NA,NA,50,1.64,45.6,14.8,49.16,89.69
"DEVIN.SETOGUCHI","2016-2017","L.A","R",45,0.18,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.07,32.73,12.73,42.39,91.3
"DEVIN.SHORE","2015-2016","DAL","C",3,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DEVIN.SHORE","2016-2017","DAL","C",82,11.98,0,0,0,0,0,0,0.1,0.5,2,20,-18,9.09,-2.37,0,3,-3,0,-7.81,0.08,2.19,-2.11,3.52,-8.37,0,0,0,1,5.01,0.05,0.25,0,75,40,3.09,33.27,12.27,41.67,87.97
"DILLON.SIMPSON","2016-2017","EDM","D",3,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DION.PHANEUF","2013-2014","TOR","D",80,225.11,0,1,1,1,0.27,0.27,2.06,0.55,25,434,-409,5.45,-3,4,32,-28,11.11,3.7,1.25,30.66,-29.41,3.92,-5.06,1,1,0,4,1.07,0.09,0.02,0,109.16,1.9,52.41,47.39,7.72,49.52,88.48
"DION.PHANEUF","2014-2015","TOR","D",70,193.33,0,1,1,0,0.31,0,2.22,0.69,39,363,-324,9.7,-5.23,4,22,-18,15.38,7.05,2.62,26.7,-24.08,8.94,-2.91,1,2,1,3,0.93,0.08,0.02,0,103.23,4.71,51.84,41.85,14.56,48.62,88.31
"DION.PHANEUF","2015-2016","TOR/OTT","D",71,129.53,0,1,1,1,0.46,0.46,1.53,0.71,41,173,-132,19.16,4.71,2,16,-14,11.11,-1.79,1.92,9.45,-7.53,16.89,-0.03,2,2,0,4,1.85,0.09,0.04,0,89.63,9.78,33.88,38.94,12.29,44.65,88.43
"DION.PHANEUF","2016-2017","OTT","D",81,196.63,1,0,1,1,0.31,0.31,2.95,0.9,46,368,-322,11.11,-4.62,2,24,-22,7.69,-3.42,1.72,21.21,-19.49,7.5,-10.99,3,3,0,4,1.22,0.05,0.02,50,95.53,4.17,48.75,44.86,13.45,48.82,88.33
"DMITRIJ.JASKIN","2013-2014","STL","R",18,1.55,0,0,0,0,0,0,0,0,0,2,-2,0,-19.17,0,0,0,NA,NA,0,0.16,-0.16,0,-14.3,0,0,0,0,0,0,0,NA,NA,NA,1.4,22.37,15.05,18.71,80.26
"DMITRIJ.JASKIN","2014-2015","STL","R",54,0.5,0,0,0,0,0,0,0,0,0,1,-1,0,-10.92,0,0,0,NA,NA,0,0.24,-0.24,0,-6.32,0,0,0,0,0,0,0,NA,NA,NA,0.18,35.33,12,38.8,87.2
"DMITRIJ.JASKIN","2015-2016","STL","R",65,0.28,0,0,0,0,0,0,0.05,10.71,0,1,-1,0,-10.15,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.08,32.94,9.41,36.62,89.44
"DMITRIJ.JASKIN","2016-2017","STL","R",51,1.12,0,0,0,0,0,0,0,0,0,2,-2,0,-9.48,0,1,-1,0,-3.57,0,0.14,-0.14,0,-8.57,0,0,0,0,0,0,0,NA,NA,NA,0.42,29.85,7.76,34.59,85.13
"DMITRY.KOROBOV","2013-2014","T.B","D",3,0.53,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2.91,24.38,8.75,35.96,89.51
"DMITRY.KULIKOV","2013-2014","FLA","D",81,145.47,1,0,1,1,0.41,0.41,1.45,0.6,28,252,-224,10,-2.03,4,20,-16,16.67,7.97,1.45,18.83,-17.38,7.15,-3.92,1,0,-1,5,2.06,0.15,0.06,25,107.58,4.38,35.9,35.03,12.3,46.26,88.73
"DMITRY.KULIKOV","2014-2015","FLA","D",73,181.36,0,0,0,0,0,0,1.13,0.37,29,318,-289,8.36,-1.61,0,22,-22,0,0,1.81,21.11,-19.3,7.9,0.4,1,0,-1,5,1.65,0.1,0.03,0,88.04,5.18,50.43,42.32,10.57,49.06,87.97
"DMITRY.KULIKOV","2015-2016","FLA","D",74,170.25,0,0,0,0,0,0,0.9,0.32,23,267,-244,7.93,-0.14,3,24,-21,11.11,11.11,1.59,18.76,-17.17,7.81,-0.57,1,1,0,2,0.7,0.04,0.01,0,102.36,6.63,43.98,38.81,10.81,47.86,89.11
"DMITRY.KULIKOV","2016-2017","BUF","D",47,75.03,0,0,0,0,0,0,0.57,0.46,14,147,-133,8.7,0.78,0,13,-13,0,-11.76,0.46,10.89,-10.43,4.05,-2.65,0,0,0,1,0.8,0.02,0.02,0,86.17,4.35,32.9,35.12,8.9,43.42,88.12
"DMITRY.ORLOV","2013-2014","WSH","D",54,20.48,0,0,0,0,0,0,0,0,8,20,-12,28.57,22.2,0,1,-1,0,-8.82,0.78,1.47,-0.69,34.67,27.45,0,0,0,0,0,0,0,NA,91.67,36.36,6.87,26.8,8.8,40.28,86.96
"DMITRY.ORLOV","2015-2016","WSH","D",82,11.41,0,0,0,0,0,0,-0.15,-0.79,4,12,-8,25,17.16,0,1,-1,0,-5.13,0.13,0.59,-0.46,18.06,10.68,1,0,-1,0,0,0,0,NA,85.71,0,2.67,27.68,8.32,38.45,86.93
"DMITRY.ORLOV","2016-2017","WSH","D",82,19.67,0,0,0,0,0,0,0.12,0.37,9,24,-15,27.27,13.23,1,2,-1,33.33,22.46,0.61,2.01,-1.4,23.28,9.04,0,0,0,2,6.1,0.04,0.12,0,98.9,13.33,4.24,36.41,15.05,39.98,87.02
"DOMINIC.MOORE","2013-2014","NYR","C",73,120.42,1,2,3,3,1.49,1.49,3.02,1.5,28,190,-162,12.84,-1.18,4,10,-6,28.57,5.49,2.31,13.72,-11.41,14.41,0.57,1,0,-1,12,5.98,0.77,0.38,11.11,110.29,6,35.49,41.16,14.36,47.45,88.49
"DOMINIC.MOORE","2014-2015","NYR","C",82,167.46,2,0,2,2,0.72,0.72,3.21,1.15,44,226,-182,16.3,-2.36,2,18,-16,10,-18,2.56,15.04,-12.48,14.55,-3.4,0,2,2,15,5.37,1.07,0.38,18.18,90.54,2.78,42.58,44.72,17.18,48.01,88.3
"DOMINIC.MOORE","2015-2016","NYR","C",80,168.21,0,0,0,0,0,0,1.58,0.56,30,301,-271,9.06,-4.11,0,22,-22,0,-7.14,2.39,19.37,-16.98,10.98,-4.35,0,2,2,14,4.99,0.83,0.3,0,85.62,3.52,43.7,43.43,12.34,49.41,88.79
"DOMINIC.MOORE","2016-2017","BOS","C",82,159.45,3,1,4,3,1.51,1.13,4.47,1.68,45,254,-209,15.05,1.52,4,21,-17,16,-10.09,2.48,18.21,-15.73,11.99,-2.14,0,3,3,15,5.64,1.23,0.46,25,94.83,7.19,35.76,44.21,12.15,46.57,88.2
"DOMINIK.SIMON","2015-2016","PIT","C",3,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DOMINIK.SIMON","2016-2017","PIT","C",2,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DOMINIK.UHER","2014-2015","PIT","C",2,0.45,0,0,0,0,0,0,0,0,0,1,-1,0,-17.65,0,0,0,NA,NA,0,0.06,-0.06,0,-14.16,0,0,0,0,0,0,0,NA,NA,NA,5.28,35.56,9.63,45.78,85.33
"DOUGIE.HAMILTON","2013-2014","BOS","D",64,41.98,0,0,0,0,0,0,0.1,0.14,9,62,-53,12.68,-1.89,1,1,0,50,38.57,0.76,3.87,-3.11,16.41,2.27,0,0,0,0,0,0,0,NA,130.11,25,12.59,34.05,15.05,41.97,87.1
"DOUGIE.HAMILTON","2014-2015","BOS","D",72,82.82,0,0,0,0,0,0,0.47,0.34,23,134,-111,14.65,1.33,2,11,-9,15.38,0.23,1.63,10.64,-9.01,13.28,-0.9,0,0,0,3,2.17,0.11,0.08,0,96.05,10.61,22.46,35.55,13.9,44.29,87.22
"DOUGIE.HAMILTON","2015-2016","CGY","D",82,36.88,0,0,0,0,0,0,0.6,0.98,14,67,-53,17.28,5.49,0,6,-6,0,-18.33,0.97,4.69,-3.72,17.14,4.51,0,0,0,2,3.25,0.09,0.15,0,80,30.43,10.32,33.65,11.51,42.12,87.9
"DOUGIE.HAMILTON","2016-2017","CGY","D",81,69.05,0,1,1,1,0.87,0.87,0.98,0.85,21,98,-77,17.65,5.09,1,5,-4,16.67,4.17,0.6,6.26,-5.66,8.75,-4.39,1,0,-1,4,3.48,0.1,0.09,0,103.07,10.81,15.23,31.23,14.19,42.6,88.3
"DOUGLAS.MURRAY","2013-2014","MTL","D",53,150.76,0,0,0,0,0,0,1.1,0.44,32,247,-215,11.47,-3.72,0,13,-13,0,-20,2.62,14.14,-11.52,15.63,-1.25,1,0,-1,0,0,0,0,NA,88.7,5.22,48.25,39.57,13.81,47.93,88.06
"DRAKE.CAGGIULA","2016-2017","EDM","C/L/C",60,41.03,0,1,1,0,1.46,0,0.98,1.43,11,67,-56,14.1,3.38,1,1,0,50,47.06,0.99,2.8,-1.81,26.12,18.56,0,0,0,6,8.77,0.66,0.97,0,110.95,30.77,15.41,30.5,10.83,40.96,87.81
"DRAYSON.BOWMAN","2013-2014","CAR","L",68,24.31,0,0,0,0,0,0,0.24,0.59,7,36,-29,16.28,3.5,0,0,0,NA,NA,0.28,1.87,-1.59,13.02,2.85,0,0,0,2,4.94,0.1,0.25,0,100,10,7.8,36.8,15.16,42.69,87.3
"DRAYSON.BOWMAN","2014-2015","MTL","L",3,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"DREW.DOUGHTY","2013-2014","L.A","D",78,198.14,0,1,1,1,0.3,0.3,1.85,0.56,33,295,-262,10.06,-0.72,3,17,-14,15,6.18,2.58,18.86,-16.28,12.03,2.78,3,1,-2,6,1.82,0.28,0.08,0,103.53,7.18,42.28,32.23,10.89,47.61,88.57
