"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"JOONAS.DONSKOI","2016-2017","S.J","R",60,84.97,1,3,4,1,2.82,0.71,3.85,2.72,121,14,107,89.63,0.67,5,1,4,83.33,-1.85,8.89,0.73,8.16,92.41,4.19,1,2,1,26,18.36,2.63,1.86,5.88,86.94,84.78,28.53,35.11,84.54,32.76,12.2
"JOONAS.KEMPPAINEN","2015-2016","BOS","C",44,6.32,0,0,0,0,0,0,0.09,0.85,9,3,6,75,-12.79,1,0,1,100,3.57,0.79,0.12,0.67,86.81,0.81,0,0,0,1,9.49,0.13,1.23,0,114.29,64.29,3.08,21.69,89.51,34.47,12.86
"JOONAS.NATTINEN","2013-2014","MTL","C",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JORDAN.CARON","2013-2014","BOS","R",35,2.56,0,0,0,0,0,0,0,0,1,0,1,100,9.73,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,1.71,29.33,85.74,34.99,8.87
"JORDAN.CARON","2014-2015","BOS/COL","R",30,0.99,0,0,0,0,0,0,0,0,0,1,-1,0,-90.32,0,0,0,NA,NA,0,0.02,-0.02,0,-87.3,0,0,0,0,0,0,0,NA,NA,100,0.73,43.65,79.7,36.55,10.41
"JORDAN.CARON","2015-2016","STL","R",4,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JORDAN.EBERLE","2013-2014","EDM","C",80,238.08,8,13,21,17,5.29,4.28,17.56,4.43,382,55,327,87.41,2.04,29,6,23,82.86,6.67,28.96,4.44,24.52,86.71,-0.02,2,1,-1,76,19.15,6.96,1.75,18.6,100.41,95.19,54.61,46.91,83.81,38.85,11.74
"JORDAN.EBERLE","2014-2015","EDM","C",81,208.22,6,14,20,14,5.76,4.03,16.7,4.81,377,41,336,90.19,0.51,26,5,21,83.87,-9.46,26.74,3.31,23.43,88.99,-3.4,0,0,0,67,19.31,5.97,1.72,13.64,93.9,97.25,55.15,48.95,88.74,38.1,11.81
"JORDAN.EBERLE","2015-2016","EDM","C",69,177.69,7,4,11,9,3.71,3.04,10.88,3.67,284,40,244,87.65,0.11,19,3,16,86.36,5.11,21.22,3.86,17.36,84.61,0.88,0,0,0,60,20.26,5.69,1.92,17.07,101.59,94.41,53.8,44.8,88.77,37.91,11.19
"JORDAN.EBERLE","2016-2017","EDM","C/R/C",82,182.73,4,10,14,8,4.6,2.63,12.02,3.95,340,33,307,91.15,-0.67,23,4,19,85.19,-11.78,23.35,2.57,20.78,90.08,-1.23,0,0,0,70,22.98,5.36,1.76,10.81,95.59,95.3,45.37,46.09,91.55,37.97,11.43
"JORDAN.LEOPOLD","2013-2014","STL","D",27,22.01,0,2,2,1,5.45,2.73,1.54,4.2,31,4,27,88.57,-0.27,3,1,2,75,-13.24,2.87,0.15,2.72,95.03,4.88,0,0,0,4,10.9,0.12,0.33,0,81.67,83.33,13.57,36.34,90.07,33.6,11.99
"JORDAN.LEOPOLD","2014-2015","CBJ/MIN/STL","D",43,11.43,1,0,1,1,5.25,5.25,1.06,5.56,20,3,17,86.96,-0.98,1,0,1,100,4.17,1.81,0.05,1.76,97.31,6.82,0,0,0,4,21,0.25,1.31,25,107.14,91.67,5.7,37.5,90.07,33.98,13.23
"JORDAN.MARTINOOK","2014-2015","ARI","L",8,0.37,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1.02,36.73,88.44,20.41,19.05
"JORDAN.MARTINOOK","2015-2016","ARI","L",81,27.81,0,1,1,1,2.16,2.16,0.98,2.11,36,10,26,78.26,-10.41,1,1,0,50,-31.67,2.69,1.3,1.39,67.42,-20.3,0,0,0,8,17.26,1.22,2.63,0,95,94.74,5.78,45.81,86.17,34.38,11.69
"JORDAN.MARTINOOK","2016-2017","ARI","L",77,27.83,1,1,2,1,4.31,2.16,1.38,2.98,36,8,28,81.82,-4.62,4,2,2,66.67,-21.57,1.82,0.49,1.33,78.79,-8.62,0,0,0,3,6.47,0.18,0.39,100,85.71,88.46,7.65,43.35,84.86,36.73,12.75
"JORDAN.NOLAN","2013-2014","L.A","C",64,4.67,0,0,0,0,0,0,0,0,6,0,6,100,10.38,0,0,0,NA,NA,0.28,0,0.28,100,11.3,0,0,0,0,0,0,0,NA,NA,75,1.26,24.96,89.18,32.94,10.93
"JORDAN.NOLAN","2014-2015","L.A","C",59,2.94,0,0,0,0,0,0,-0.01,-0.2,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,75,1.14,18.91,76.75,31.26,12.78
"JORDAN.NOLAN","2015-2016","L.A","C",52,3.05,0,0,0,0,0,0,0,0,1,0,1,100,9.92,0,0,0,NA,NA,0.13,0,0.13,100,11.04,0,0,0,0,0,0,0,NA,NA,100,1.24,25.67,91.92,28.77,11.8
"JORDAN.NOLAN","2016-2017","L.A","C",46,8.2,0,0,0,0,0,0,0,0,13,1,12,92.86,2.76,0,1,-1,0,-100,0.61,0.09,0.52,87.14,-0.79,0,0,0,1,7.32,0,0,NA,0,100,3.86,25.23,85.17,33.02,12.04
"JORDAN.OESTERLE","2014-2015","EDM","D",6,5.33,0,0,0,0,0,0,0,0,7,1,6,87.5,9.12,0,1,-1,0,-100,0.3,0.13,0.17,69.77,-16.06,0,0,0,1,11.26,0.04,0.45,NA,0,100,25.08,34.88,87.72,39.52,10.45
"JORDAN.OESTERLE","2015-2016","EDM","D",17,29.73,0,0,0,0,0,0,0.12,0.24,46,10,36,82.14,-4.99,4,1,3,80,5,3.35,0.69,2.66,82.92,2.13,0,0,0,6,12.11,0.08,0.16,0,100,90.32,36.27,44.73,88.81,33.68,12.07
"JORDAN.OESTERLE","2016-2017","EDM","D",2,0.6,0,0,0,0,0,0,0,0,1,0,1,100,11.11,0,0,0,NA,NA,0.03,0,0.03,100,17.44,0,0,0,0,0,0,0,NA,NA,NA,5.12,35.83,88.33,42.08,6.25
"JORDAN.SCHMALTZ","2016-2017","STL","D",9,10.8,0,1,1,1,5.56,5.56,0.78,4.33,18,2,16,90,0,2,0,2,100,0,0.86,0.05,0.81,94.51,0.85,0,0,0,2,11.11,0.03,0.17,0,128.57,80,22.7,31.27,87.93,36.69,13.08
"JORDAN.SCHROEDER","2013-2014","VAN","C",25,25.43,0,1,1,0,2.36,0,0.73,1.72,32,3,29,91.43,1.58,3,0,3,100,12.5,2.24,0.13,2.11,94.51,4.55,0,0,0,4,9.44,0.09,0.21,0,113.64,85,21.86,34.34,88.31,36.83,12.62
"JORDAN.SCHROEDER","2014-2015","MIN","C",25,0.17,0,0,0,0,0,0,0,0,1,0,1,100,10.47,0,0,0,NA,NA,0.05,0,0.05,100,7.83,0,0,0,0,0,0,0,NA,NA,100,0.17,26.87,82.09,29.85,13.43
"JORDAN.SCHROEDER","2015-2016","MIN","C",26,6.49,0,0,0,0,0,0,0,0,9,0,9,100,8.37,0,0,0,NA,NA,0.26,0,0.26,100,8.04,0,0,0,0,0,0,0,NA,NA,100,4.59,38.05,86.28,33.31,10.1
"JORDAN.SCHROEDER","2016-2017","MIN","C",37,0.6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0.38,22.5,91.67,32.08,8.33
"JORDAN.STAAL","2013-2014","CAR","C",82,184.4,2,8,10,6,3.25,1.95,8.87,2.89,314,35,279,89.97,1.33,19,4,15,82.61,-2.01,19.77,3.31,16.46,85.66,-2.26,1,3,2,41,13.34,4.9,1.59,8.33,93.66,94.48,40.46,39.79,87.67,36.6,11.92
"JORDAN.STAAL","2014-2015","CAR","C",46,90.32,1,6,7,4,4.65,2.66,5.99,3.98,161,16,145,90.96,0.35,12,0,12,100,17.65,12.9,0.72,12.18,94.71,4.3,0,0,0,29,19.26,5.19,3.45,5.56,115,95.38,43.55,41.36,88.95,36.3,11.91
"JORDAN.STAAL","2015-2016","CAR","C",82,145.91,6,5,11,9,4.52,3.7,9.52,3.91,258,23,235,91.81,1.2,21,0,21,100,21.74,17.37,1.45,15.92,92.3,3.34,3,0,-3,38,15.63,4.74,1.95,24,114.58,94.92,36.44,38.4,89.33,36.61,11.88
"JORDAN.STAAL","2016-2017","CAR","C",75,165.77,4,4,8,7,2.9,2.53,7.03,2.54,308,20,288,93.9,4.27,21,0,21,100,23.81,20.68,1.62,19.06,92.74,4.46,4,1,-3,36,13.03,3.99,1.44,22.22,115.22,95.92,47.05,46.9,87.19,38.77,11.34
"JORDAN.SZWARZ","2013-2014","ARI","R",26,0.53,0,0,0,0,0,0,0,0,1,0,1,100,9.09,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.41,37.56,86.85,43.35,10.34
"JORDAN.SZWARZ","2014-2015","ARI","R",9,0.23,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.54,26.88,87.1,26.88,12.9
"JORDAN.WEAL","2015-2016","L.A/PHI","C",14,9.61,0,0,0,0,0,0,0.06,0.37,10,3,7,76.92,-16.99,0,0,0,NA,NA,0.28,0.17,0.11,62.22,-31.55,0,0,0,1,6.24,0.14,0.87,0,100,100,15.58,33.31,89.52,33.78,12.27
"JORDAN.WEAL","2016-2017","PHI","C",23,35.87,1,0,1,1,1.67,1.67,1.42,2.38,47,13,34,78.33,-13.59,1,0,1,100,9.09,4.56,0.34,4.22,93.06,1.08,0,0,0,10,16.73,1.16,1.94,11.11,103.57,79.17,29.25,33.8,87.25,33.97,12.18
"JORDIE.BENN","2013-2014","DAL","D",78,47.32,1,1,2,1,2.54,1.27,1.7,2.16,66,18,48,78.57,-8.39,5,1,4,83.33,-8.56,4.31,2.02,2.29,68.09,-19.67,2,0,-2,12,15.22,0.41,0.52,12.5,103.73,83.72,10.24,33.88,85.31,34.18,12.3
"JORDIE.BENN","2014-2015","DAL","D",73,49.47,0,2,2,2,2.43,2.43,1.4,1.7,58,18,40,76.32,-11.2,4,1,3,80,-12,3.89,0.88,3.01,81.55,-3.47,1,0,-1,7,8.49,0.09,0.11,0,103.79,89.29,11.43,31.13,86.06,35.58,12.85
"JORDIE.BENN","2015-2016","DAL","D",64,15.68,1,0,1,1,3.83,3.83,0.98,3.75,26,4,22,86.67,-1.55,3,1,2,75,-3.43,1.58,0.6,0.98,72.48,-10.66,0,0,0,4,15.31,0.28,1.07,33.33,91.67,100,4.81,29.69,88.44,34.68,12.11
"JORDIE.BENN","2016-2017","DAL/MTL","D",71,68.02,0,2,2,0,1.76,0,1.98,1.75,105,20,85,84,-1.95,2,2,0,50,-34.44,7.02,1.11,5.91,86.35,1.11,0,0,0,28,24.7,1.01,0.89,0,88.32,81.82,18,37.52,86.11,35.7,10.94
"JORDIN.TOOTOO","2013-2014","DET","R",11,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JORDIN.TOOTOO","2014-2015","N.J","R",68,56.85,1,0,1,1,1.06,1.06,1.06,1.12,71,13,58,84.52,0.34,4,0,4,100,12.9,5.19,1,4.19,83.84,1.98,0,0,0,8,8.44,1.14,1.2,25,110.53,87.23,20.29,39.12,87.71,37.48,12.33
"JORDIN.TOOTOO","2015-2016","N.J","R",66,78.5,2,3,5,3,3.82,2.29,3.9,2.98,100,16,84,86.21,-0.73,8,3,5,72.73,-20.61,5.43,1.4,4.03,79.5,-8.81,0,0,0,13,9.94,1.17,0.89,25,92.86,91.67,24.62,39.6,85.33,37.27,11.18
"JORDIN.TOOTOO","2016-2017","CHI","R",50,1.07,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.47,24.36,81.97,24.82,12.88
"JORI.LEHTERA","2014-2015","STL","C",75,173.9,2,5,7,4,2.42,1.38,5.96,2.06,289,35,254,89.2,-0.78,21,3,18,87.5,-9.56,18.45,1.62,16.83,91.93,-1.47,3,0,-3,30,10.35,4.03,1.39,8.7,100.16,93.53,45.37,49.06,86.38,37.18,12.21
"JORI.LEHTERA","2015-2016","STL","C",79,146.37,1,8,9,4,3.69,1.64,6.25,2.56,200,28,172,87.72,1.11,16,3,13,84.21,-9.91,12.67,2.51,10.16,83.47,-1.8,1,0,-1,14,5.74,0.94,0.39,14.29,102.05,91.47,40.05,47.19,85.45,36.23,11.64
"JORI.LEHTERA","2016-2017","STL","C",64,85.68,0,3,3,0,2.1,0,1.99,1.39,131,18,113,87.92,-1.51,11,1,10,91.67,-2.08,8.06,1.1,6.96,87.99,-1.33,0,1,1,5,3.5,0.18,0.13,0,107.52,94.12,28.24,52.16,88.87,37.53,11.47
"JOSEPH.BLANDISI","2015-2016","N.J","C",41,83.97,4,2,6,5,4.29,3.57,4.7,3.36,128,17,111,88.28,-1.44,14,1,13,93.33,-6.67,7.3,1.13,6.17,86.6,-0.39,2,1,-1,11,7.86,2.02,1.44,50,111.96,97.5,45.42,43.67,88.69,38.11,11.07
"JOSEPH.BLANDISI","2016-2017","N.J","C",27,45.15,1,4,5,4,6.64,5.32,3.41,4.53,67,11,56,85.9,-2.62,8,3,5,72.73,-11.89,4.68,0.96,3.72,82.98,-6.65,2,0,-2,7,9.3,1.04,1.38,25,87.18,97.22,37.92,41.84,84.98,37.04,11.86
"JOSEPH.CRAMAROSSA","2016-2017","ANA/VAN","C",59,4.2,0,0,0,0,0,0,0.08,1.14,4,0,4,100,13.45,0,0,0,NA,NA,0.37,0,0.37,100,13.35,0,0,0,1,14.29,0.08,1.14,0,NA,85.71,1.49,25,84.94,36.07,12.86
"JOSEPH.LABATE","2016-2017","VAN","C",13,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.39,23.75,72.5,28.75,8.75
"JOSH.ANDERSON","2014-2015","CBJ","R",6,0.13,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.39,47.17,90.57,35.85,7.55
"JOSH.ANDERSON","2015-2016","CBJ","R",12,0.25,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.53,23,63,36,13
"JOSH.ANDERSON","2016-2017","CBJ","R",78,7.37,0,0,0,0,0,0,0.06,0.49,5,2,3,71.43,-17.16,0,0,0,NA,NA,0.43,0.04,0.39,91.49,2.7,1,1,0,1,8.14,0.12,0.98,0,100,63.64,2.23,13.56,87.47,34.68,13.67
"JOSH.ARCHIBALD","2015-2016","PIT","R",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JOSH.ARCHIBALD","2016-2017","PIT","R",10,0.2,0,0,0,0,0,0,-0.01,-3,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.5,11.25,78.75,23.75,10
"JOSH.BAILEY","2013-2014","NYI","C",77,137.99,2,8,10,7,4.35,3.04,7.94,3.45,225,19,206,92.21,0.53,14,1,13,93.33,7.22,15.74,1.23,14.51,92.75,4.02,0,1,1,26,11.31,1.47,0.64,13.33,102.78,91.21,32.49,34.73,86.85,36.63,11.87
"JOSH.BAILEY","2014-2015","NYI","C",70,110.33,0,2,2,0,1.09,0,1.51,0.82,149,24,125,86.13,-5.06,7,0,7,100,9.09,9.68,2.32,7.36,80.67,-10.38,1,0,-1,15,8.16,1.26,0.69,0,107.95,90.28,31.36,40.86,91.65,36.02,12.58
"JOSH.BAILEY","2015-2016","NYI","C",81,116.02,4,1,5,5,2.59,2.59,4.68,2.42,150,26,124,85.23,-5.88,6,3,3,66.67,-27.45,12.3,1.74,10.56,87.61,-4.89,0,0,0,21,10.86,3.25,1.68,30.77,89.58,92.19,32,35.62,89.06,35.04,11.58
"JOSH.BAILEY","2016-2017","NYI","C",82,220.32,3,9,12,8,3.27,2.18,11.12,3.03,353,56,297,86.31,-3.42,21,3,18,87.5,7.5,26.46,4.49,21.97,85.49,-2.16,0,1,1,59,16.07,4.43,1.21,8.11,101.68,95.16,58.28,54.67,87.78,39.66,11.74
"JOSH.GORGES","2013-2014","MTL","D",66,24.33,0,1,1,1,2.47,2.47,0.86,2.12,31,2,29,93.94,6.32,1,1,0,50,-40.48,1.73,0.22,1.51,88.72,-0.55,0,0,0,5,12.33,0.2,0.49,0,55.88,83.33,6.82,32.12,84.28,34.67,11.22
"JOSH.GORGES","2014-2015","BUF","D",46,43.57,0,0,0,0,0,0,0.23,0.32,51,11,40,82.26,2.41,2,3,-1,40,-38.57,3.67,0.7,2.97,83.98,-0.28,0,0,0,5,6.89,0.14,0.19,0,73.33,75,20.38,40.27,80.47,36.84,12.21
"JOSH.GORGES","2015-2016","BUF","D",77,5.25,0,0,0,0,0,0,0,0,6,1,5,85.71,-3.39,0,0,0,NA,NA,0.26,0.02,0.24,92.86,5.75,0,0,0,0,0,0,0,NA,NA,85.71,1.28,38.58,86.26,32.22,12.27
"JOSH.GORGES","2016-2017","BUF","D",66,0.88,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,50,0.3,37.68,88.39,35.13,12.18
"JOSH.JOORIS","2014-2015","CGY","R",60,40.32,3,1,4,4,5.95,5.95,3.58,5.33,61,12,49,83.56,-6.95,5,1,4,83.33,-9.52,4.32,0.88,3.44,83.08,-10.73,0,0,0,14,20.83,1.18,1.76,37.5,104.74,90.62,12.9,43.91,87.27,34.83,12.86
"JOSH.JOORIS","2015-2016","CGY","R",59,9.18,0,0,0,0,0,0,0.1,0.65,12,1,11,92.31,4.04,1,0,1,100,17.14,0.56,0.16,0.4,77.78,-11.24,0,0,0,1,6.54,0.03,0.2,0,NA,83.33,2.9,34.96,84.02,30.28,10.69
"JOSH.JOORIS","2016-2017","ARI/NYR","R",54,1.48,0,0,0,0,0,0,0.02,0.81,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,50,0.63,22.6,77.23,32.21,10.96
"JOSH.LEIVO","2013-2014","TOR","L",7,0.97,0,0,0,0,0,0,0,0,2,0,2,100,10.71,0,0,0,NA,NA,0.07,0,0.07,100,17.75,0,0,0,0,0,0,0,NA,NA,100,2.35,23,82.17,34.11,9.3
"JOSH.LEIVO","2014-2015","TOR","L",9,0.88,0,0,0,0,0,0,0,0,3,0,3,100,9.8,0,0,0,NA,NA,0.19,0,0.19,100,3.44,0,0,0,1,68.18,0.16,10.91,NA,NA,100,1.57,15.3,81.02,32.29,17.56
"JOSH.LEIVO","2015-2016","TOR","L",12,31.97,1,0,1,1,1.88,1.88,1.02,1.91,45,12,33,78.95,-11.25,1,2,-1,33.33,-50,2.45,0.38,2.07,86.57,-10.61,1,0,-1,8,15.01,0.77,1.45,20,73.81,95.45,41.89,44.1,92.05,36.06,12.5
"JOSH.LEIVO","2016-2017","TOR","L",13,24.87,1,2,3,2,7.24,4.83,2.45,5.91,46,7,39,86.79,-2.1,3,0,3,100,0,4.26,0.3,3.96,93.42,-2.13,0,0,0,10,24.13,1.28,3.09,16.67,110.71,95.24,44.04,45.76,87.26,36.97,11.81
"JOSH.MANSON","2014-2015","ANA","D",28,1.45,0,0,0,0,0,0,0,0,1,1,0,50,-35.45,0,0,0,NA,NA,0.05,0.03,0.02,62.5,-23.87,0,0,0,0,0,0,0,NA,100,75,1.19,21.9,88.62,32.41,11.55
"JOSH.MANSON","2015-2016","ANA","D",71,6.54,0,0,0,0,0,0,0.2,1.83,5,2,3,71.43,-22.21,0,0,0,NA,NA,0.23,0.05,0.18,82.14,-12.38,0,0,0,3,27.52,0.15,1.38,0,100,100,1.89,28.58,84.97,27.81,15.57
"JOSH.MANSON","2016-2017","ANA","D",82,4.92,0,0,0,0,0,0,0,0,5,0,5,100,11.1,1,0,1,100,11.76,0.45,0,0.45,100,10.05,0,0,0,0,0,0,0,NA,NA,50,1.2,36.65,85.71,34.37,12.25
"JOSH.MORRISSEY","2016-2017","WPG","D",82,49.28,1,0,1,1,1.22,1.22,1.2,1.46,62,24,38,72.09,-16.21,4,1,3,80,-6.67,3.7,1.31,2.39,73.85,-16.13,0,0,0,9,10.96,0.42,0.51,16.67,105.26,86.96,11.51,45.07,87.04,37.48,11.22
"JOSHUA.HO-SANG","2016-2017","NYI","C",21,49.23,1,1,2,1,2.44,1.22,1.6,1.95,74,7,67,91.36,8.88,5,0,5,100,66.67,4.38,0.42,3.96,91.25,11.36,0,0,0,9,10.97,0.24,0.29,25,113.16,100,47.93,42.62,86.76,37.5,10.94
"JOSHUA.MORRISSEY","2015-2016","WPG","D",1,0.15,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2.5,48.33,88.33,38.33,11.67
"J.T..BROWN","2013-2014","T.B","R",63,29.83,0,1,1,1,2.01,2.01,1.14,2.29,43,4,39,91.49,6.7,3,0,3,100,13.16,2.63,0.91,1.72,74.29,-10.46,0,0,0,7,14.08,0.76,1.53,0,113.04,96.67,9.19,51.12,85.86,39.14,11.97
"J.T..BROWN","2014-2015","T.B","R",52,2.45,0,0,0,0,0,0,0,0,4,1,3,80,-10.14,0,0,0,NA,NA,0.16,0,0.16,100,10.39,0,0,0,0,0,0,0,NA,NA,80,0.89,12.41,82.87,39.27,9.49
"J.T..BROWN","2015-2016","T.B","R",78,5.8,0,0,0,0,0,0,0.01,0.1,12,2,10,85.71,-3.05,0,0,0,NA,NA,0.44,0.04,0.4,91.67,0.98,0,0,0,0,0,0,0,NA,100,87.5,1.33,27.89,89.96,33.71,11.47
"J.T..BROWN","2016-2017","T.B","R",64,3.63,0,0,0,0,0,0,0.01,0.17,3,0,3,100,9.2,0,0,0,NA,NA,0.1,0,0.1,100,8.11,0,0,0,0,0,0,0,NA,NA,100,1.12,13.28,85.41,35.31,11.01
"J.T..COMPHER","2016-2017","COL","L",20,37.07,1,0,1,1,1.62,1.62,0.96,1.55,47,7,40,87.04,1.77,4,0,4,100,0,2.89,0.24,2.65,92.33,3.54,0,0,0,5,8.09,0.87,1.41,50,119.05,100,39.02,45.17,87.12,37.56,11.42
"JT.COMPHER","2016-2017","COL","L",1,0.92,0,0,0,0,0,0,0,0,2,0,2,100,0,0,0,0,NA,NA,0.1,0,0.1,100,NA,0,0,0,1,65.22,0,0,NA,NA,100,39.15,44.14,87.74,40.6,15.26
"J.T..MILLER","2013-2014","NYR","L",30,24.77,0,2,2,0,4.84,0,1.23,2.98,49,4,45,92.45,5.97,5,0,5,100,20,2.75,0.23,2.52,92.28,12.92,1,0,-1,8,19.38,0.63,1.53,0,120,81.82,15.27,35.14,87.04,35.16,12.13
"J.T..MILLER","2014-2015","NYR","L",58,51.45,2,1,3,3,3.5,3.5,2.7,3.15,75,14,61,84.27,-4.41,5,1,4,83.33,-7.14,5.31,0.41,4.9,92.83,3.52,1,1,0,11,12.83,1.34,1.56,28.57,98.87,82.93,19.26,39.83,88.93,35.18,12.87
"J.T..MILLER","2015-2016","NYR","L",82,115.43,2,2,4,2,2.08,1.04,3.69,1.92,181,29,152,86.19,-4.48,7,1,6,87.5,-3.93,10.05,1.87,8.18,84.31,-6.04,0,0,0,35,18.19,1.73,0.9,13.33,103.19,87.78,31.47,43.14,90.43,35.68,11.08
"J.T..MILLER","2016-2017","NYR","L",82,115.9,2,5,7,5,3.62,2.59,5.56,2.88,164,30,134,84.54,-6.96,10,4,6,71.43,-25.94,9.7,2.54,7.16,79.25,-12.42,0,0,0,28,14.5,2.2,1.14,16.67,97.03,88.37,29.63,40.29,89.84,37.22,11.99
"JUJHAR.KHAIRA","2015-2016","EDM","L",15,0.92,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1.53,23.16,86.92,35.15,10.9
"JUJHAR.KHAIRA","2016-2017","EDM","L",10,0.98,0,0,0,0,0,0,-0.01,-0.61,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,2.72,15.52,64.89,37.66,8.4
"JULIAN.MELCHIORI","2013-2014","WPG","D",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JULIAN.MELCHIORI","2015-2016","WPG","D",11,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JULIAN.MELCHIORI","2016-2017","WPG","D",18,0.33,0,0,0,0,0,0,0,0,1,0,1,100,14.65,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,1,181.82,0,0,NA,NA,100,0.39,51.88,86.47,28.57,9.77
"JULIEN.BROUILLETTE","2013-2014","WSH","D",10,0.37,0,0,0,0,0,0,0,0,1,0,1,100,14.02,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.69,5.44,54.42,31.29,14.97
"JULIEN.BROUILLETTE","2014-2015","WPG","D",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"JULIUS.HONKA","2016-2017","DAL","D",16,22.22,0,1,1,1,2.7,2.7,1.12,3.02,33,4,29,89.19,1.69,2,0,2,100,0,2.32,0.4,1.92,85.29,-4.95,0,1,1,6,16.2,0.16,0.43,0,110.53,95.24,35.51,40.7,86.73,34.7,11.98
"JUSSI.JOKINEN","2013-2014","PIT","L",81,184.7,6,16,22,15,7.15,4.87,17.05,5.54,319,31,288,91.14,1.27,26,3,23,89.66,-3.2,20.74,1.29,19.45,94.14,3.86,2,1,-1,60,19.49,3.93,1.28,18.75,96.33,87.71,42.14,54.9,88.9,38.04,12.33
"JUSSI.JOKINEN","2014-2015","FLA","L",81,176.6,2,7,9,5,3.06,1.7,8.47,2.88,278,41,237,87.15,-1.83,15,2,13,88.24,2.03,16.48,2.65,13.83,86.15,0.82,1,1,0,54,18.35,3.58,1.22,5.88,101.85,91.46,43.83,42.34,88.96,36.3,12.18
